DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-49
1191.5,120.6449,80.301,116.2888,61.85042167
1191.75,118.2213,83.3237,116.1182,62.26419273
1192,114.6344,85.6631,141.0172,62.52665856
1192.25,108.2285,86.9311,119.6813,63.19397019
1192.5,103.7605,87.4629,125.5695,63.19068041
1192.75,100.8809,87.2501,132.9737,62.35705184
1193,104.1525,86.71,150.6386,62.36649748
1193.25,109.1808,85.9564,145.8049,61.76567087
1193.5,116.2209,84.9538,149.2335,63.50599996
1193.75,115.6777,83.8508,150.4028,61.33642603
1194,114.4577,85.2205,152.8542,59.96128175
1194.25,113.2609,87.1307,149.9461,62.33233057
1194.5,113.3074,86.159,148.8739,61.80818656
1194.75,113.8384,85.0157,150.3486,60.71303828
1195,114.9349,85.2089,165.4158,60.80716709
1195.25,115.9472,85.2498,156.5392,62.86107124
1195.5,116.9577,84.3857,160.6965,61.20081318
1195.75,118.1214,83.8519,163.3536,62.88456921
1196,119.0634,84.2986,149.9557,61.76403817
1196.25,119.8535,83.7512,161.9052,61.07404634
1196.5,120.4354,81.4343,156.2077,60.030707
1196.75,120.9724,79.9146,152.6636,61.71543625
1197,121.4678,79.3028,153.5296,61.80419925
1197.25,121.6092,77.5956,149.0749,64.30593604
1197.75,120.6338,75.4789,150.8143,63.20896093
1198,120.0854,77.2295,156.8044,62.69058484
1198.25,119.732,77.5672,156.2192,61.95979193
1198.5,119.732,77.5316,158.899,63.82386903
1198.75,119.732,78.8544,158.4366,62.32725365
1199,119.5076,80.3046,154.5065,62.10715802
1199.25,118.4527,77.9287,156.2198,61.28252054
1199.5,117.4929,75.405,156.0211,60.22813231
1199.75,116.7559,71.7376,155.3499,59.22819673
1200,117.4979,67.9947,144.6071,63.96838572
1200.25,117.7273,63.9871,151.3632,61.36160159
1200.5,117.539,60.5477,147.3911,61.9816446
1200.75,117.1879,58.2615,145.6087,62.35480617
1201,116.4327,58.3078,162.7426,66.53834605
1201.25,115.1705,61.3483,148.5421,64.68264948
1201.5,113.3415,66.9799,154.2181,65.45900412
1201.75,111.6397,74.7684,158.6903,65.3275556
1202,110.3295,81.4889,160.0623,63.73282276
1202.25,109.8713,87.6432,163.2766,67.36267916
1202.5,109.8118,89.605,162.5969,64.55677683
1202.75,110.2971,90.2526,161.4153,63.88269776
1203,110.0634,87.6176,155.9756,53.44685615
1203.25,109.7115,84.4884,158.4396,62.20758385
1204,114.42,80.5824,138.5389,55.07053816
1204.25,114.0423,81.625,154.2006,51.61557155
1204.5,113.6445,81.9904,151.9007,52.72604701
1204.75,113.2229,82.4317,145.8341,53.50061158
1205,112.0199,83.0742,95.3374,59.78646054
1205.25,111.3479,83.1069,128.2284,57.00572648
1205.5,111.8428,82.1011,116.9455,57.07146703
1205.75,116.0593,81.2117,106.0756,58.40019157
1206,120.8993,80.4555,82.1232,65.19263745
1206.25,124.5108,81.2943,90.2529,64.4891032
1206.5,125.2578,83.376,86.95,64.53414168
1206.75,124.4342,85.1197,84.4167,65.35542899
1207,122.1532,86.6876,84.971,68.23135336
1207.25,120.4775,87.1814,80.9907,65.60090322
1207.5,119.276,87.3248,80.2156,68.13869357
1207.75,118.7383,85.4233,82.177,67.01079898
1208,119.1188,83.1609,149.5237,67.51962033
1208.25,120.6207,80.075,98.9123,68.52539915
1208.5,122.2617,77.0981,116.2056,67.39343194
1208.75,122.4855,77.68,132.9467,66.35971036
1209,119.8904,78.1224,162.0133,65.53457493
1209.25,117.7462,77.693,155.4242,64.5657804
1209.5,116.2189,77.9522,158.1901,64.53205403
1209.75,116.3882,80.4662,160.2099,64.78567611
1210,116.0933,81.9261,167.3279,63.8188582
1210.25,115.5585,81.2454,163.8128,64.4729822
1210.5,114.9535,80.8918,165.6112,63.29180923
1210.75,114.2867,80.979,166.5861,60.99075802
1211,113.5692,80.5905,171.4148,55.73012153
1211.25,112.9803,79.7665,169.0929,60.47802314
1211.5,112.9101,79.3023,171.1441,59.37308845
1211.75,113.4965,79.0605,171.5119,58.11567758
1212,114.3321,78.8152,171.6349,55.89740789
1212.25,115.5585,78.5685,170.7522,59.44943236
1212.5,117.5164,78.0309,169.9353,56.53989834
1212.75,119.0355,77.425,170.5873,56.54463567
1213,119.3795,75.9205,169.1523,58.16990229
1213.25,115.9257,74.3252,171.7099,56.38865122
1213.5,113.7507,73.9462,171.5262,54.66002216
1213.75,112.608,73.7793,170.4557,57.14883165
1214,114.7038,75.5644,171.7026,59.4625591
1214.25,116.0275,77.6716,169.9322,58.3358651
1214.5,116.7107,81.1164,171.2521,60.16462079
1214.75,116.8209,84.0676,171.6015,58.19117606
1215,117.016,85.8101,155.3188,57.84964785
1215.25,117.3298,86.1403,168.4035,57.17676047
1215.5,115.1639,84.224,164.2456,57.60484568
1215.75,113.0331,82.381,159.8161,59.92981478
1216,111.7131,80.6168,135.4358,56.95887996
1216.25,111.9424,80.7163,150.1318,57.46235466
1216.5,112.667,82.1766,144.7752,59.13752926
1216.75,113.4575,84.0319,140.0312,59.29455304
1217.25,114.9553,87.1477,134.0965,56.36090222
1217.5,115.9804,87.9251,133.5369,56.88405225
1254.21,119.4642667,88.18943333,105.9813,57.90507411
1297.71,122.9481333,88.45376667,78.4257,58.26007495
1319.75,126.432,88.7181,50.8701,58.7344031
1320,125.4855,86.5331,52.5784,56.00101566
1320.25,125.012,86.7723,49.6995,61.51039722
1320.5,126.9981,87.5166,49.3569,58.8047563
1320.75,128.7325,86.1511,50.968,56.73717589
1321,130.008,84.5535,60.1238,59.72949999
1321.25,128.4804,84.1125,54.1837,58.56760554
1321.5,127.7,83.6436,55.8611,62.20718836
1321.75,127.5424,82.0026,57.9603,63.34807751
1322,126.767,80.7666,72.8022,49.21293236
1322.25,125.4698,82.4751,62.6599,55.51246729
1322.5,123.4761,84.1003,65.3564,53.90243852
1322.75,121.5791,85.3802,68.9721,51.83555919
1323,119.5935,86.1836,88.9016,53.23998313
1323.25,117.3675,85.6825,77.8485,48.83092493
1323.5,118.2756,84.6518,82.6268,49.30305346
1323.75,120.3997,82.5971,85.8996,50.79550773
1324,123.0752,80.5815,90.2788,50.51018756
1324.25,123.793,78.6211,90.3987,55.65897677
1324.5,123.3557,78.13,91.5873,55.57721223
1324.75,123.6913,79.1826,91.0785,55.43989029
1325,124.2348,79.6856,82.6276,57.19910422
1325.25,124.9885,79.7586,87.894,51.43153806
1325.5,123.457,79.4824,85.6183,56.39716886
1325.75,121.8291,79.0049,83.9307,55.79662815
1326,120.2969,77.9412,82.7041,62.45486116
1326.25,120.5947,76.6353,83.3766,61.41494651
1326.5,121.5224,77.1974,83.9502,67.25908047
1326.75,123.0801,78.2832,83.5963,64.17981714
1327,124.272,79.8453,72.2808,68.85877161
1327.25,125.0203,81.4885,78.9946,61.39809737
1327.5,123.9228,81.654,75.576,61.70356461
1327.75,123.4316,81.7043,73.665,65.95888948
1328,123.4125,81.6858,84.5534,70.86776973
1328.25,125.001,81.5762,73.6,71.24683573
1328.5,125.3962,80.3329,75.4745,71.3227791
1328.75,124.3325,79.5332,80.1714,71.75268588
1329,122.3477,81.2924,88.976,76.438511
1329.25,120.8622,82.7956,87.3501,71.99825052
1329.5,120.6343,83.3968,89.6231,76.01717502
1329.75,121.7601,84.0291,89.2856,75.39154947
1330,123.0648,84.7369,89.6763,71.80788591
1330.25,123.4792,84.3803,88.8042,73.98761862
1330.5,123.5488,82.1418,88.7459,72.69097479
1330.75,123.5026,80.9261,89.2431,75.06288202
1331,124.2493,81.061,79.0001,75.95558229
1331.25,124.7423,81.5612,89.799,69.02472072
1331.5,125.0046,82.4258,89.0141,69.75028052
1331.75,125.6356,83.7926,83.8711,71.27985323
1332,126.1129,85.5378,67.5173,90.89975844
1332.25,126.3408,84.8999,75.423,83.05792363
1332.5,126.551,82.9216,72.0581,86.50333653
1332.75,126.4992,82.1543,69.6935,90.51254092
1333,125.7835,81.8823,64.954,97.6875845
1333.25,124.5699,82.0324,66.2212,93.13284098
1333.5,123.2959,82.302,65.1576,95.07395156
1333.75,122.7307,83.9959,65.1704,98.70017373
1334,122.2534,85.9431,70.5575,93.21604064
1334.25,121.8778,86.9125,63.6859,94.81533289
1334.5,122.6107,87.7954,63.2916,93.53402602
1334.75,123.0083,87.6212,66.8685,89.42021239
1335,123.0369,87.4707,83.1095,98.14996631
1335.25,122.0989,87.9072,74.7516,98.71235466
1335.5,120.8862,88.1673,78.5672,98.6650859
1335.75,119.3362,87.2227,80.693,100.6325785
1336,118.5073,86.6098,96.8802,86.46719556
1336.25,118.4782,87.3447,86.8122,94.41660574
1336.5,120.4684,87.684,90.4182,91.91466509
1336.75,123.3459,86.9376,93.6001,90.67709591
1337,126.4894,86.9885,104.157,93.3755231
1337.25,128.288,88.6092,100.5877,81.20130846
1337.5,129.3606,88.7776,103.7139,86.25875704
1337.75,129.8392,86.826,104.3348,91.67775773
1338,126.7735,85.63,90.6429,89.58145726
1338.25,123.0537,85.2653,100.566,92.23780855
1338.5,118.5126,83.822,96.9925,91.17222866
1338.75,118.7255,81.4815,93.4935,88.94515748
1339,120.4537,79.416,90.4968,91.6771689
1339.25,123.9659,77.5224,90.5158,89.9581997
1339.5,125.9929,73.4859,90.4702,89.63646951
1339.75,126.7728,68.4652,90.7639,92.1522461
1340,124.2864,66.0842,81.2162,98.98942367
1340.25,123.4356,64.5603,87.9139,93.74212152
1340.5,123.8246,65.4287,85.4647,95.21656965
1340.75,127.9857,66.8061,83.5626,97.49411415
1341,130.0358,70.2762,68.7017,88.95477241
1341.25,129.9941,73.9937,77.0654,97.18627515
1341.5,125.2165,75.2789,73.1999,98.09696165
1341.75,121.4422,76.5456,70.4832,96.2295154
1342,119.781,79.8925,76.7151,83.42230006
1342.25,121.5605,82.9956,70.6553,85.49734284
1342.5,124.3176,83.9823,72.624,80.744156
1342.75,127.7067,85.056,74.6528,77.68019114
1343,129.0137,86.5454,95.6003,87.22189559
1343.25,129.4988,87.6043,78.9086,88.1228861
1343.5,130.4817,87.3197,82.085,84.75410585
1343.75,131.3828,87.109,89.0912,83.61851849
1344,132.1944,87.0608,104.778,84.95545602
1344.25,131.1244,86.6143,100.1888,84.59499143
1344.5,129.3929,85.5236,103.8485,78.93768517
1344.75,126.8676,83.9351,103.9476,77.72192321
1345,125.8058,81.7424,116.1219,84.57710558
1345.25,125.0886,79.6071,108.3894,86.80183012
1345.5,124.7128,77.5246,111.7458,87.11406771
1345.75,124.1343,76.2861,114.1404,85.00212113
1346,123.6272,75.6317,112.2546,83.35656668
1346.25,123.6106,76.2613,116.5577,83.87515954
1346.5,124.6195,77.5503,116.4151,85.44244518
1346.75,126.1362,78.1821,114.1256,83.8582655
1347,127.205,78.5715,110.3846,86.70727667
1347.25,127.4848,79.2055,111.9249,82.23997466
1347.5,127.0606,79.9005,111.4879,84.80516141
1347.75,125.9123,78.0986,110.6588,85.32674892
1348,124.8144,75.923,115.6979,88.40300501
1348.25,123.8253,77.354,112.1217,90.15494216
1348.5,123.0815,79.0036,113.7384,92.70111802
1348.75,121.9883,79.1737,114.9217,89.80568898
1349,119.9065,79.4461,117.758,81.42806547
1349.25,117.4322,80.9146,115.0209,88.78172573
1349.5,115.3169,82.1094,114.7949,90.50435504
1349.75,115.8081,81.7354,116.1664,85.98695626
1350,117.8727,81.3065,127.4746,92.767743
1350.25,120.9712,80.681,120.1236,85.87242208
1350.5,123.9617,79.9949,122.5187,89.56110573
1350.75,126.334,79.1588,125.0168,91.10674975
1351,128.0384,78.7266,135.6124,112.0626766
1351.25,128.0458,79.0202,129.7926,94.05367489
1351.5,127.8888,78.9555,132.0333,98.04751428
1351.75,127.7023,78.4105,134.0081,102.9490266
1352,127.9661,77.6478,131.0801,109.0072194
1352.25,128.5112,76.6647,135.9536,118.4712798
1352.5,129.5947,75.6387,135.5854,122.5993844
1352.75,130.5966,74.5798,132.8171,114.0013736
1353,131.5134,74.4123,138.0468,110.108691
1353.25,132.0759,74.7544,132.8062,107.5870774
1353.5,132.137,75.6051,134.5971,109.0653352
1353.75,131.7955,76.6677,136.6034,111.5003896
1354,130.9792,77.276,143.0075,106.533191
1354.25,130.2295,77.7529,137.628,108.8195952
1354.5,129.571,77.4534,137.9602,105.8651546
1354.75,128.5662,77.0118,140.758,104.9210094
1355,127.239,76.1279,142.5851,106.3270259
1355.25,125.3109,75.2028,143.4698,105.3024925
1355.5,124.4805,76.6759,143.6373,105.747713
1355.75,124.3532,78.1443,142.8508,104.4274394
1356,125.6708,78.8846,145.975,97.61209365
1356.25,126.751,79.6777,143.992,108.8568946
1356.5,127.6494,80.8434,145.2649,105.1611585
1356.75,127.9766,81.7161,146.1105,99.34488195
1357,128.0097,81.3694,132.8059,100.3401222
1357.25,127.7565,81.4905,142.7343,99.34388245
1357.5,127.8705,82.9196,139.5806,100.4659682
1357.75,127.9942,83.8804,136.7002,97.81137523
1358,128.0999,83.9035,102.5745,104.825624
1358.25,127.5797,83.4943,125.7487,100.4179232
1358.5,126.6606,82.4443,118.386,103.569899
1358.75,124.9992,82.064,110.077,105.1564654
1359,123.8232,82.4314,78.0002,110.1023079
1359.25,123.2103,82.8225,97.5522,100.6915334
1359.5,124.7637,83.2335,92.1694,102.2642171
1359.75,126.447,83.8135,85.6859,109.2485613
1360,128.1818,84.5008,48.6795,94.3343865
1360.25,127.8461,84.2529,66.6706,113.3659055
1360.5,128.1658,83.568,56.9345,106.5778934
1361,131.3379,85.9772,53.8217,108.6315947
1361.25,133.4012,85.7741,50.2207,92.99631384
1361.5,135.2121,85.2047,51.7057,100.4139856
1361.75,135.8719,84.7603,53.0237,106.4636774
1362,135.8476,84.3315,50.1501,118.988623
1362.25,134.5398,82.6824,53.0874,114.8981644
1362.5,132.8524,81.0351,52.2403,117.2551793
1362.75,131.2506,81.6178,51.0632,120.3571435
1363,132.4069,82.1893,50.7391,128.0077188
1363.25,133.9167,82.6519,50.004,119.6595509
1363.5,135.7361,82.9786,50.0602,122.4784356
1363.75,135.6066,82.5975,50.7004,125.1816953
1364,133.6584,82.1097,47.1295,111.8285055
1364.25,129.1872,81.2628,49.0546,132.6349279
1364.5,122.592,80.5285,47.6734,126.7523034
1364.75,117.0687,80.0602,47.1558,119.6091696
1365,115.0907,80.1948,55.48,113.3522076
1365.25,112.7896,81.3773,48.4916,107.9812327
1365.5,110.3586,82.7659,50.2975,113.839057
1365.75,107.88,84.4241,53.3492,118.4454005
1366,106.5454,85.4492,51.2816,88.25835981
1366.25,106.2766,85.8445,55.0439,106.7121302
1366.5,112.731,86.3044,54.252,96.79037485
1366.75,120.1313,86.8132,52.4754,93.38053549
1367,128.5348,87.4353,50.8165,76.29496277
1367.25,131.4375,88.1219,51.6906,86.77682619
1367.5,134.52,87.8984,51.8146,87.55628072
1367.75,138.7041,87.2952,51.1599,82.44561472
1368,142.9064,87.6901,53.6875,82.55045411
1368.25,146.1277,88.3769,51.3178,73.93989983
1368.5,146.2597,87.7116,51.9623,76.46910953
1368.75,146.5731,86.792,52.9926,79.62411333
1369,146.9994,87.3625,50.929,80.25556002
1369.25,147.6293,88.0808,53.4847,82.95361057
1369.5,148.1492,87.5804,52.8897,84.26166718
1369.75,148.583,87.0105,51.252,82.21311825
1370,149.1466,85.5693,61.6475,91.5231595
1370.25,149.2188,84.2684,54.0788,79.54015457
1370.5,148.6581,84.0588,57.11,84.78853013
1370.75,147.2986,83.738,59.83,89.14622823
1371,146.2345,82.9179,62.5062,102.1923768
1371.25,146.0537,82.4322,61.1126,91.27217664
1371.5,146.7751,82.9488,60.948,93.8468549
1371.75,147.6971,83.2301,61.7422,97.16267116
1372,148.2358,83.0074,62.4463,98.66425759
1372.25,146.8691,82.7034,63.1925,102.2249778
1372.5,144.473,82.2703,63.5602,99.03278642
1372.75,143.0298,82.1735,63.1138,97.21545002
1373,142.2976,82.4804,58.5989,100.4809361
1373.25,142.2443,83.5998,61.2176,99.71082772
1373.5,142.1032,85.4618,60.093,103.4228101
1373.75,141.9462,86.9917,59.2309,104.4540334
1374,141.7713,88.2913,61.7332,95.52147183
1374.25,141.4374,89.44,58.5434,102.6014342
1374.5,141.2028,90.5107,58.9648,101.6492856
1374.75,141.3291,90.4589,60.573,100.6320263
1375,142.5063,89.985,68.8128,105.6524534
1375.5,148.548,89.0435,62.7538,105.6744296
1375.75,151.8772,88.0257,65.9752,105.4461446
1376,154.5842,86.9208,80.9493,98.12028647
1376.25,153.0005,86.2093,70.7129,105.7180841
1376.5,152.0736,85.5263,73.1868,105.9615137
1376.75,151.9404,82.5481,77.0527,100.0262667
1377,151.8563,79.8301,94.1566,102.4301111
1377.25,152.6214,80.7829,84.9201,99.9169842
1377.5,155.2304,81.7231,88.6416,101.9840007
1377.75,158.969,82.5829,91.7661,103.1866544
1378,162.5735,83.7181,96.3549,101.4261604
1378.25,163.7081,85.934,94.8,100.880112
1378.5,167.6413,87.5784,95.3635,100.3678269
1378.75,173.3996,87.687,95.738,100.4940416
1379,179.1114,87.3404,91.9799,104.3284999
1379.25,181.1187,86.1076,97.5414,98.74220948
1379.5,178.8805,85.1766,97.5277,99.00090021
1379.75,178.1235,84.6845,94.7112,101.1596463
1380,175.5007,83.9564,85.7903,100.9619122
1380.25,168.6835,82.9679,89.4461,101.5704
1380.5,157.908,82.7854,87.4598,99.86736182
1380.75,146.7838,83.2799,86.736,101.0547253
1381,139.6368,83.6791,75.2432,102.2251694
1381.25,133.8191,84.0178,84.3363,101.4317699
1381.5,128.9701,85.0052,82.1801,102.211206
1381.75,127.0106,86.2984,78.425,102.7538981
1382,125.4468,86.1179,74.1129,99.89317772
1382.25,124.3132,85.4402,73.3589,98.02960855
1382.5,124.2314,86.1899,72.2474,97.62818571
1382.75,124.7994,87.2621,72.8738,100.7847572
1383,126.4257,87.8176,80.553,107.2406073
1383.25,129.2435,88.3052,76.7213,98.36809401
1383.5,132.0322,88.5491,78.9823,101.9470792
1383.75,133.2952,88.8044,80.4717,109.3736878
1384,133.4646,90.2247,74.2369,103.1060087
1384.25,132.9902,91.5228,77.5261,100.1815518
1384.5,132.43,91.5551,75.1525,101.5055286
1384.75,132.8246,91.7023,74.2121,103.4158835
1385,134.2035,92.4712,84.9267,100.7032032
1385.25,134.7812,93.1079,76.3659,101.818844
1385.5,134.2652,93.2875,78.8785,102.7005189
1385.75,131.8698,93.3271,82.2226,103.8675381
1386,131.7725,93.0276,83.1677,96.38783044
1386.25,132.2732,92.5892,86.2528,99.20775642
1386.5,132.6421,91.9042,86.5119,95.52601783
1386.75,130.272,90.6081,84.4871,92.22409836
1387,126.4814,88.4966,89.7708,86.59045141
1387.25,123.7882,86.8917,83.3493,94.95205464
1387.5,123.9112,85.8008,84.3415,94.93446621
1387.75,126.7881,86.394,87.0481,93.92729686
1388,131.0178,88.2864,96.5856,88.68779043
1388.25,134.1721,89.8782,92.5276,85.37746136
1388.5,135.3081,91.2954,94.6602,85.54647788
1388.75,137.3889,94.5732,95.489,89.18235763
1389,139.6322,98.6458,107.7851,85.16461914
1389.25,141.6098,100.147,98.2381,89.98533149
1389.5,141.9095,100.8746,100.6553,84.47538341
1389.75,141.334,99.8492,104.6509,85.61635801
1390,140.7332,98.482,108.2709,92.67530981
1390.25,140.0111,102.719,109.1525,85.98882991
1390.5,139.1766,107.5451,109.676,88.25578536
1390.75,137.0854,108.7892,108.4787,89.20387368
1391,134.5159,109.947,118.3801,90.52636376
1391.25,131.2743,111.4179,110.0686,93.07355475
1391.5,127.1023,111.9574,112.5245,89.01563652
1391.75,123.8705,104.8906,116.3065,87.07639465
1392,124.2938,98.6694,111.3938,98.97381228
1392.25,123.8024,96.376,117.0322,91.63581449
1392.75,122.1934,94.3868,113.5233,94.44273206
1393,123.1644,94.0647,96.3745,92.88617898
1393.25,125.6002,93.49,108.9237,97.05189335
1393.5,129.2804,93.2051,105.4507,95.35457533
1393.75,132.8257,93.3942,100.0051,94.34540732
1394,136.0878,89.802,89.1748,91.8634726
1394.25,137.0318,81.5122,96.2931,94.25191055
1394.5,137.6851,90.5704,95.1211,94.33490016
1394.75,138.9448,116.1188,91.8289,94.13619712
1395,140.3347,134.8348,91.2586,89.41210704
1395.25,141.6062,148.5906,87.7535,91.22691666
1395.5,141.5019,162.2958,87.6114,92.74217662
1395.75,140.8477,175.9733,89.9268,91.21234001
1396,139.7347,161.4404,87.1606,100.0101472
1396.25,139.707,135.5403,90.7118,92.41186319
1396.5,139.8787,119.7543,89.8039,97.03245704
1396.75,140.3025,106.8296,88.2101,97.81988419
1397,140.6928,99.7552,94.0012,100.8159413
1397.25,140.8931,93.7443,87.1388,98.17081894
1397.5,140.5903,93.9478,88.2948,98.19960921
1397.75,140.0728,94.7444,91.6608,97.70033473
1398.25,139.5161,92.1599,94.4283,100.7682096
1398.5,140.6512,92.4755,94.9957,100.8587476
1398.75,142.7008,92.734,95.8231,101.4237505
1399,144.8853,92.5448,105.1233,83.34679679
1399.25,147.1599,92.567,100.7826,90.58713686
1399.5,149.5572,93.5539,103.2253,83.65561573
1399.75,150.043,94.6225,104.1469,82.79909021
1400,149.5895,95.9406,104.2867,88.90550919
1400.25,147.5913,96.847,106.1995,86.94749055
1400.5,147.0532,96.8503,106.4706,90.18937885
1400.75,147.2145,96.7988,105.2828,89.45308417
1401,148.0146,96.6577,106.6677,75.95653638
1401.25,149.4113,96.1579,103.6357,85.59875968
1401.5,151.2519,95.2134,103.8968,82.54397699
1401.75,151.6015,94.6192,105.7916,77.260224
1402,151.003,94.3571,105.5347,76.12015265
1402.25,149.1605,93.8311,105.7295,76.11610652
1402.5,147.4791,93.1141,105.1948,73.79239554
1402.75,146.1384,92.7727,105.3744,78.49382325
1403,145.5569,92.6367,102.4197,81.59894509
1403.25,146.0178,93.0243,105.6608,75.66536057
1403.5,146.8621,93.6224,105.2793,78.76567471
1403.75,147.6285,93.8386,104.0095,76.9841031
1404,148.1999,93.947,97.4058,90.37177244
1404.25,148.6258,92.7582,100.2731,83.86602176
1404.5,148.591,91.3346,98.6248,85.48914097
1404.75,148.432,89.3587,97.8389,89.27459161
1405,148.1183,87.3306,97.8818,92.43796473
1405.25,148.2546,88.2443,97.5797,90.04189736
1405.5,148.8435,89.2269,97.7419,90.77720869
1405.75,150.3117,90.3981,97.8841,91.92681266
1406,149.9086,91.7135,100.0844,94.0231379
