DEPTH,NO 6507/7-A-14,NO 6507/7-A-28,NO 6507/7-A-38,NO 6507/7-A-46
1776.25,127.2004,118.2273,115.6157,76.9652
1776.5,127.1619,120.467,118.1286,81.8005
1776.75,128.2549,119.2447,119.1027,84.8829
1777,131.7454,117.9931,120.9299,77.6506
1777.25,132.7477,116.5113,117.3543,81.6913
1777.5,132.4212,114.9968,117.9222,85.473
1777.75,130.9588,113.2542,119.0365,84.4606
1778,129.0741,112.2164,114.9421,61.7166
1778.25,126.4017,114.191,121.4436,70.9702
1778.5,122.7334,116.0923,120.002,64.3904
1778.75,118.5758,117.7786,117.9219,62.0283
1779,113.2248,119.6473,104.315,75.0792
1779.25,107.9074,121.9057,111.5117,64.4356
1779.5,102.6413,122.5603,107.4502,67.9946
1779.75,100.2075,120.6351,104.8594,71.5465
1780,98.9247,118.785,114.6319,80.8417
1780.25,99.3865,117.0276,105.6011,72.9738
1780.5,100.1346,115.2392,109.4189,71.6259
1780.75,101.2438,113.4213,112.5188,76.204
1781,102.2521,113.0189,97.8591,98.0583
1781.25,103.2966,113.6534,114.474,85.6864
1781.5,104.7285,113.9089,111.2131,90.5276
1781.75,106.4471,113.9528,105.9176,95.3618
1782,108.4659,113.1069,89.5269,90.1351
1782.25,109.5664,111.8912,91.6943,98.0747
1782.5,110.3831,110.2796,88.0857,97.3189
1782.75,110.7384,108.5504,87.0681,95.941
1783,111.4533,106.9499,100.3445,70.9663
1783.25,112.4808,105.3747,92.5353,82.0881
1783.5,113.3166,102.9125,96.2765,76.6488
1783.75,113.7467,100.352,98.9911,71.9708
1784,112.9208,98.0945,97.9367,66.9732
1784.25,111.224,95.869,100.6361,70.443
1784.5,108.8999,94.333,99.5284,68.9269
1784.75,107.4761,92.9189,98.6092,67.5081
1785,106.6538,92.6798,95.4954,71.7296
1785.25,107.2116,92.9563,97.5727,65.9547
1785.5,108.1999,95.9696,97.6102,63.1662
1785.75,109.4435,99.0284,96.9829,63.8434
1786,110.2209,102.2456,91.0149,70.8584
1786.25,109.9601,105.6679,93.2345,76.3524
1786.5,107.5691,109.598,89.9788,76.7329
1786.75,102.8785,112.3699,89.0251,74.7729
1787,97.1579,113.0119,101.9729,74.692
1787.25,94.9362,113.1446,94.3694,71.1381
1787.5,94.1578,112.5647,99.4584,73.6266
1787.75,95.8194,112.7835,102.1991,74.4195
1788,97.2822,113.8625,101.1276,73.9323
1788.25,98.7008,113.061,101.987,75.8408
1788.5,100.5611,110.6961,102.3027,77.1144
1788.75,102.1096,108.9785,102.0623,75.4713
1789,103.2241,107.6735,99.9459,80.2416
1789.25,103.9532,105.8376,100.1388,73.7883
1789.5,104.6513,103.7464,99.083,74.3527
1789.75,106.0098,102.6835,98.9471,77.6535
1790,106.808,101.9822,100.3515,80.6977
1790.25,106.9603,100.4192,100.7986,81.2856
1790.5,106.2725,98.6468,101.4721,81.6351
1790.75,105.8371,98.0697,101.3789,81.0483
1791,107.7043,97.6727,97.9203,76.263
1791.25,109.7097,98.0398,99.0992,80.5517
1791.5,111.8474,98.462,97.5744,79.5838
1791.75,110.494,98.5143,97.1093,78.1657
1792,108.4283,98.4403,100.1511,75.8814
1792.25,105.823,96.4807,98.8113,74.2042
1792.5,103.9964,94.8241,99.7979,75.2726
1792.75,102.7887,95.2437,100.2766,76.8235
1793,103.2028,96.2765,100.3181,82.6796
1793.25,104.1043,99.8907,100.155,75.4167
1793.5,105.9396,103.4082,100.3121,80.6223
1793.75,107.4546,106.6454,100.3722,84.4548
1794,108.7591,109.8831,107.8468,85.1708
1794.25,108.7357,113.1217,101.3135,81.8231
1794.5,109.5316,115.8859,103.5357,83.0422
1794.75,112.3825,117.8948,105.7157,84.1702
1795,114.8264,120.4654,103.9328,88.8146
1795.25,117.0539,123.7216,108.2439,87.4598
1795.5,114.625,125.43,106.6382,90.905
1795.75,113.4124,125.6806,105.1933,90.8549
1796,114.4887,125.1529,94.0603,68.2745
1796.25,116.792,124.0604,101.3877,82.7445
1796.5,119.6066,122.6711,97.376,75.3117
1796.75,121.9178,121.1178,94.8662,71.4927
1797,122.9422,121.3422,107.8401,81.2474
1797.25,121.9866,122.2972,95.5679,70.3156
1797.5,121.7087,123.0697,99.6849,72.7185
1797.75,122.0601,123.7888,103.7766,77.322
1798,126.3279,122.7849,116.6207,88.9724
1798.25,129.9893,121.4477,111.1926,82.2401
1798.5,132.8802,120.6271,113.7525,83.8598
1798.75,126.8971,119.8622,115.5879,86.9573
1799,117.7665,120.4368,109.2107,89.2976
1799.25,103.7854,121.1579,116.6508,89.4168
1799.5,95.1729,124.9645,115.5765,90.1091
1799.75,92.223,128.4586,113.1396,91.032
1800,88.7919,129.0183,121.6045,83.0668
1800.25,85.3028,129.5209,107.7948,85.9911
1800.5,81.9763,129.7255,109.1143,85.7042
1800.75,78.4851,129.2291,113.6301,86.4874
1801,74.8495,126.3243,132.6466,78.7732
1801.25,73.4424,123.9552,128.2858,78.8956
1801.5,72.401,122.8976,133.5762,78.3208
1801.75,71.5835,120.7794,135.1164,77.9842
1802,70.3854,116.7315,114.8595,86.0518
1802.25,68.911,112.9582,128.7472,80.2202
1802.5,66.8433,109.5651,123.3282,84.6888
1802.75,65.4922,106.6322,118.6843,87.4593
1803,66.1311,104.1904,111.6734,83.1444
1803.25,71.7478,103.6132,113.1489,83.0353
1803.5,80.3407,104.5715,113.6593,77.5964
1803.75,84.0683,104.7641,113.182,77.6996
1804,85.9081,104.4734,99.4943,86.7326
1804.25,84.0636,104.7334,109.399,84.5816
1804.5,83.8636,105.2554,106.3298,83.5556
1804.75,84.4823,104.6322,103.0306,84.7351
1805,85.8862,103.6113,97.064,85.041
1805.25,87.3093,103.6925,97.6425,88.523
1805.5,88.7651,104.0376,97.519,90.2739
1805.75,89.5532,103.761,97.3266,87.5776
1806,89.9953,103.3926,103.2474,83.347
1806.25,89.2666,104.5988,97.9175,88.7185
1806.5,88.5256,105.912,99.9026,90.9964
1806.75,87.7671,106.7082,101.6798,86.4379
1807,88.0707,107.3689,105.6436,82.9414
1807.25,88.7503,106.0932,103.4066,84.0291
1807.5,89.8154,104.9123,102.1547,83.6859
1807.75,91.0571,104.3674,102.903,81.7402
1808,92.5039,103.8229,102.7965,89.4076
1808.25,93.6911,103.2804,107.0246,87.2856
1808.5,94.6874,102.9629,107.0596,88.7974
1808.75,94.9985,103.2894,105.6426,88.5017
1809,94.6697,103.3187,107.2731,81.8253
1809.25,93.7237,102.7262,102.4702,90.7796
1809.5,92.6228,102.5141,104.6093,89.0359
1809.75,91.5889,102.9018,106.2053,86.6569
1810,90.9113,103.0042,110.9611,87.7211
1810.25,90.1879,102.7617,109.392,77.5019
1810.5,89.4278,102.5291,112.5274,85.5362
1810.75,88.3902,102.3057,113.0162,91.6452
1811,87.9008,102.5232,102.5671,88.4411
1811.25,89.1178,103.0575,108.5556,84.6956
1811.75,92.5116,106.0779,103.8315,85.0144
1812,92.8577,106.8378,90.8775,86.8243
1812.25,93.2329,107.2075,100.066,88.111
1812.5,93.8554,107.0766,96.3972,83.8922
1812.75,93.4962,106.8004,93.347,83.9436
1813,92.6039,106.9834,99.7473,61.4409
1813.25,90.0114,107.2545,89.7941,81.4975
1813.5,88.1308,106.4051,90.0042,72.8446
1813.75,87.6082,105.4359,93.3987,66.854
1814,87.5981,105.637,111.6419,76.5888
1814.25,87.8087,105.8395,105.1114,62.1572
1814.5,87.9094,104.8747,109.5677,63.5701
1814.75,87.8669,104.1509,111.6794,70.6505
1815,87.6021,105.7036,122.0233,77.3904
1815.25,87.1246,107.06,113.3595,76.1602
1815.5,86.6163,107.3851,116.6764,75.9743
1815.75,86.5521,107.8325,119.5505,76.4711
1816,86.7881,108.7036,119.5796,72.1487
1816.25,87.4086,109.3069,122.1471,79.0217
1816.5,87.8255,109.2487,120.1557,78.1469
1816.75,88.128,109.211,119.3409,74.5838
1820.41,88.3969,54.6055,112.2809,74.54215
1864,115.6028,28.1733,120.8075,73.4
1864.25,112.9287,29.0554,104.0843,73.1607
1864.5,110.1922,30.4389,112.7407,62.3782
1864.75,108.3982,35.1426,117.6886,68.0364
1865,107.411,41.2578,99.903,93.7928
1865.25,107.4093,48.2111,116.9718,71.457
1865.5,108.4472,55.4206,109.7289,72.498
1865.75,109.7703,59.6293,104.36,85.1603
1866,111.1118,63.223,93.7396,94.4678
1866.25,112.361,63.9738,96.8747,93.8236
1866.5,113.5012,64.3877,94.5371,93.0972
1866.75,113.9269,64.0993,93.763,91.3823
1867,114.1125,63.8105,97.7184,97.9941
1867.25,113.9296,64.8448,93.5379,101.505
1867.5,113.7241,65.9777,93.2513,101.7956
1867.75,113.4931,68.1521,95.0023,98.6602
1868,115.0194,70.345,99.5609,101.714
1868.25,117.2545,72.6422,100.4619,98.0328
1868.5,121.2074,74.8569,103.2182,102.2194
1868.75,124.4707,76.7701,102.2579,106.8321
1869,126.9718,78.3746,103.1596,98.9047
1869.25,129.377,79.1811,99.6701,97.8461
1869.5,131.6875,79.9415,101.0816,102.9642
1869.75,133.5788,80.6136,102.1904,105.3446
1870,134.3361,81.5722,96.2856,86.2459
1870.25,133.8811,82.948,101.3184,94.7924
1870.5,133.2526,83.8992,98.1907,94.9728
1870.75,133.0501,84.3743,96.8352,92.2631
1871,135.3683,84.5094,77.8547,89.3658
1871.25,138.4475,84.3494,92.7953,84.7818
1871.5,142.3136,83.9911,87.9772,86.6007
1871.75,144.0848,83.5004,82.9605,88.0615
1872,145.3853,83.5376,79.3594,93.3227
1872.25,146.509,83.8424,76.1533,91.8275
1872.5,147.5783,83.5467,75.968,94.5597
1872.75,148.5931,83.0265,77.3231,93.8988
1873,149.4816,79.8301,86.4345,108.2172
1873.25,150.2684,75.9307,82.0604,101.3719
1873.5,150.6848,69.3797,85.0532,108.2278
1873.75,149.3057,62.383,86.156,108.5625
1874,146.1887,56.1116,82.4997,100.9239
1874.25,138.5666,49.903,85.2124,106.0281
1874.5,130.18,47.9215,83.3404,103.336
1874.75,122.0963,46.1864,82.6632,99.8373
1875,117.6737,47.9666,81.4342,104.9912
1875.25,116.6793,49.7784,82.3952,106.6164
1875.5,117.6336,51.8385,82.3159,106.1819
1875.75,117.9572,53.8655,81.9383,101.8892
1876,114.118,55.7387,65.6901,121.3158
1876.25,110.1863,58.4707,78.1136,110.8513
1876.5,106.1707,63.9084,73.6072,113.6134
1876.75,103.7723,70.325,69.554,115.7988
1877,102.4103,78.9714,63.4552,115.0815
1877.25,104.2087,88.048,64.0513,126.1445
1877.5,106.721,97.8597,63.336,120.2907
1877.75,109.859,106.3939,63.2632,115.4618
1878,112.8285,113.2577,68.5666,104.6372
1878.25,116.0246,117.9688,63.684,114.2637
1878.5,120.1972,120.5053,63.9279,112.4348
1878.75,121.6875,120.9815,65.8969,109.3882
1879,120.9044,119.8494,93.1513,74.7658
1879.25,117.4912,116.8247,74.0185,99.1143
1879.5,114.4029,112.6681,80.5923,92.911
1879.75,113.8668,106.8244,86.9209,84.4551
1880,113.9026,100.2224,91.5224,89.1189
1880.25,114.4073,92.3289,95.5394,81.3665
1880.5,112.8468,84.0141,96.4001,93.0863
1880.75,110.4997,75.3194,94.505,92.0113
1881,106.3275,66.5402,90.3151,78.601
1881.25,103.5529,59.2934,89.5768,86.5585
1881.5,101.8861,52.2511,88.0374,83.884
1881.75,100.5917,48.1731,88.7403,80.2102
1882,100.2266,44.2867,81.5817,87.1355
1882.25,102.8246,42.6153,89.5267,84.3195
1882.5,105.368,41.0617,87.8261,87.672
1882.75,107.8695,40.9682,84.9325,86.3178
1883,109.1688,40.8555,95.7814,82.247
1883.25,109.9373,40.6235,82.0241,90.6156
1883.5,109.4255,40.3605,83.9093,88.7935
1883.75,108.1071,39.9753,89.2021,82.8723
1884,106.1908,39.8611,106.8551,87.6055
1884.25,103.5938,40.4907,100.514,84.1284
1884.5,101.3498,41.7712,104.5545,86.022
1884.75,100.3894,44.366,106.158,87.9188
1885,98.3784,47.0624,107.2312,87.1043
1885.25,95.6148,49.914,107.7531,87.0717
1885.5,91.9689,52.1546,108.7253,86.667
1885.75,88.8031,53.6764,108.2445,86.4131
1886,87.2697,54.3462,108.7103,90.4194
1886.25,85.6172,54.2408,106.8458,86.6897
1886.5,83.8824,53.9314,106.6887,82.9995
1886.75,82.6209,53.4789,107.521,83.2835
1887,81.6865,54.186,103.7192,87.4412
1887.25,81.5636,55.5124,110.2619,92.3121
1887.5,81.9549,58.1804,111.9431,88.5663
1887.75,82.6903,61.3805,108.7054,87.1993
1888,83.7948,63.9587,83.7415,82.568
1888.25,84.6183,66.3616,97.5311,85.5533
1888.5,84.6186,65.33,90.9191,82.8009
1888.75,85.0624,63.6651,86.88,82.4333
1889,85.7928,58.7278,69.3219,95.63
1889.25,86.4132,53.4608,80.3122,85.0216
1889.5,86.6142,48.4189,76.782,87.703
1889.75,85.7516,43.4965,73.0813,91.7783
1890,85.3668,41.5408,64.2941,94.4445
1890.25,85.28,39.8126,66.5532,98.3914
1890.5,86.01,40.1127,64.1233,99.1532
1890.75,86.7528,40.5878,63.8439,94.8965
1891,87.4246,41.9484,72.4377,110.7305
1891.25,88.0331,43.4263,67.0078,99.708
1891.5,88.6035,45.2985,70.4836,104.6265
1891.75,88.8131,47.0491,71.8182,109.2195
1892,88.9242,48.5065,63.1891,111.0381
1892.25,88.8369,49.6754,69.2907,110.4244
1892.5,88.278,50.3258,64.8955,111.6429
1892.75,87.4448,50.4808,63.5422,113.3864
1893,85.5895,49.9562,68.9325,107.3927
1893.25,84.094,49.5887,64.9513,108.0157
1893.5,83.4964,49.3878,67.4034,111.4213
1893.75,84.5211,49.6811,68.403,114.0978
1894.25,91.1683,51.2996,67.9875,103.0762
1894.5,97.7576,52.36,66.5691,108.1524
1894.75,108.3248,52.6544,64.5614,110.2782
1895,118.1163,52.5852,55.9331,102.2353
1895.25,127.4882,51.9714,60.0855,103.7919
1895.5,125.74,51.1685,57.7781,104.081
1895.75,123.3068,50.248,56.6683,103.5131
1896,119.7834,49.2992,62.8986,106.0514
1896.25,114.9655,48.7929,56.6871,103.8863
1896.5,109.4722,48.3525,57.9026,107.035
1896.75,106.3594,48.4194,60.2299,107.0014
1897,102.5456,48.522,69.8057,119.4446
1897.25,97.271,49.0639,65.0578,110.9541
1897.5,95.6122,49.641,67.0619,116.5477
1897.75,95.7711,50.733,68.5166,118.0297
1898,101.8558,51.7987,80.0402,123.3749
1898.25,106.633,52.6834,72.3056,120.3702
1898.5,108.8635,53.4659,75.1672,121.5253
1898.75,108.2677,53.8162,77.6585,123.4264
1899,106.2868,54.2687,76.6101,117.8072
1899.25,102.6543,55.0194,80.8656,119.698
1899.5,99.077,55.7528,81.2347,117.9442
1899.75,95.6042,56.4491,79.2624,118.4052
1900,94.0084,57.1302,65.0028,110.8414
1900.25,93.331,57.7867,72.9017,116.4408
1900.5,94.9991,58.3639,68.8894,114.0691
1900.75,96.2747,58.8431,66.6881,111.2547
1901,96.8343,58.8688,68.0437,103.7784
1901.25,96.3168,58.4621,64.4083,110.9953
1901.5,95.2791,57.579,64.1215,107.0252
1901.75,92.8781,56.3451,65.807,102.9132
1902,90.9651,54.8853,86.0097,100.9557
1902.25,89.9103,53.2986,71.8496,104.1876
1902.5,90.3171,52.174,76.0898,102.076
1902.75,91.3557,51.2435,80.963,100.6199
1903,92.421,51.0039,88.9244,105.892
1903.25,93.7538,50.9726,90.4512,102.6428
1903.5,95.5406,50.9377,94.7284,106.5107
1903.75,97.8674,50.902,92.677,107.6037
1904,100.3295,51.1321,77.1554,98.9892
1904.25,100.817,51.3928,83.6219,102.924
1904.5,101.2819,51.4865,77.9068,99.1595
1904.75,101.7098,51.5861,76.9094,98.4922
1905,104.8851,52.1782,87.5452,99.2898
1905.25,109.4988,52.7165,80.87,97.6446
1905.5,120.4837,52.703,85.4897,95.953
1905.75,131.1735,52.5355,86.9283,97.7836
1906,141.3963,51.5162,83.0397,93.5278
1906.25,145.4976,50.3541,85.2901,94.4401
1906.5,147.1949,48.6782,82.3007,90.6159
1906.75,147.8952,47.0728,82.2929,91.2885
1907,146.3232,45.6474,70.5348,113.1271
1907.25,141.106,44.7301,81.3922,99.4156
1907.5,131.5243,44.7749,79.1447,104.6581
1907.75,120.1969,45.577,75.0667,108.9917
1908,110.6567,47.4702,73.8979,110.9884
1908.25,104.1308,49.8377,68.6656,117.0868
1908.5,103.0852,52.7316,67.4499,116.6278
1909,106.8063,58.0434,91.7037,108.4922
1909.25,106.3736,59.6991,79.1122,108.2919
1909.5,105.7586,60.7412,84.6892,107.9884
1909.75,104.7658,61.6632,88.4164,108.0276
1910,103.8986,62.525,85.1081,109.3696
1910.25,103.0992,64.5762,92.1505,109.0364
1910.5,103.5996,67.0664,91.929,110.2147
1910.75,104.0994,70.4855,88.851,110.8106
1911,104.5123,74.1448,91.037,106.3715
1911.25,104.1247,78.0199,84.2217,108.6235
1911.5,103.2469,81.9305,83.993,109.2371
1911.75,103.3092,85.0698,87.1315,108.5725
1912,103.8619,88.1445,92.5353,98.9172
1912.25,105.6048,89.6309,93.8128,102.2551
1912.5,106.9509,90.9749,96.3341,96.6939
1912.75,108.0223,90.0666,94.8779,96.5622
1913,108.8554,88.947,82.2905,103.7617
1913.25,109.7567,86.204,89.3238,99.5508
1913.5,110.9469,83.4826,85.9207,99.7589
1913.75,110.6503,80.8596,83.9496,101.8021
1914,109.1942,78.8645,93.0793,93.509
1914.25,105.9324,78.8199,84.0303,98.5624
1914.5,102.6968,79.262,86.5024,94.0819
1914.75,100.4436,80.7997,89.7122,93.6934
1915,99.1171,82.8479,100.2492,99.2535
1915.25,98.6034,85.7591,94.0817,93.8895
1915.5,98.0896,88.6883,94.586,95.4453
1915.75,97.5359,91.6408,97.1981,98.909
1916,96.801,93.7553,103.0501,86.5403
1916.25,95.9097,95.0317,101.6988,96.4421
1916.5,94.8641,94.7386,102.8187,93.0435
1916.75,95.2027,93.233,103.0271,89.2741
1917,96.1214,89.6128,95.873,73.2855
1917.25,98.6783,84.7416,102.7319,84.1917
1917.5,100.9684,79.7065,102.3451,79.2284
1917.75,102.963,74.5987,99.3666,73.7845
1918,107.4946,71.4892,77.529,99.9215
1918.25,113.0198,69.0226,89.6178,73.7406
1918.5,121.0837,68.796,82.8203,83.266
1918.75,126.4922,69.0587,79.8076,92.405
1919,128.5924,70.1936,92.5819,116.9826
1919.25,125.3573,71.442,80.1429,106.0053
1919.5,120.4307,71.3374,83.6942,108.874
1919.75,114.6437,71.154,88.0609,112.4489
1920,109.7963,70.5186,98.7161,103.695
1920.25,106.2671,69.9602,94.2375,114.8343
1920.5,104.2053,70.3211,95.3573,106.9946
1920.75,102.8743,70.747,96.9894,104.0585
1921,104.7162,71.5673,118.7468,137.1668
1921.25,107.9365,72.1724,102.6377,108.2638
1921.5,113.3407,71.9456,106.9596,114.291
1921.75,117.4953,71.3066,112.7234,125.4198
1922,120.9573,69.551,123.8929,137.0254
1922.25,119.2332,67.7419,122.8511,141.3088
1922.5,117.2989,65.8261,126.6142,144.3848
1922.75,114.9873,64.4454,125.6669,139.6033
1923,114.1362,63.8742,115.4851,128.8317
1923.25,113.9752,64.1416,121.7457,141.6079
1923.5,115.2491,65.3851,119.5339,142.5256
1923.75,116.3487,67.3122,117.4947,136.6736
1924,117.0922,69.8547,129.8297,105.0967
1924.25,117.5471,72.9031,118.2462,118.7198
1924.5,117.848,76.3024,121.8121,112.7869
1924.75,118.5585,78.5251,125.7869,109.8434
1925,119.2628,80.1267,118.4368,96.097
1925.25,119.929,80.1019,127.1548,99.5732
1925.5,120.4169,79.4404,123.3767,97.3664
1925.75,120.7971,77.5688,120.8087,95.9138
1926,120.8988,75.3614,116.2036,117.6871
1926.25,120.966,72.7576,118.4332,96.9708
1926.5,120.982,70.0821,118.808,109.4971
1926.75,120.9275,68.7583,117.6282,119.6674
1927,120.8249,67.5666,118.6739,120.8636
1927.25,120.696,67.3431,116.2948,117.2058
1927.5,120.5534,67.1672,116.6216,120.6117
1927.75,120.375,67.5545,117.598,122.1628
1928,120.2762,67.8724,127.9664,125.7897
1928.25,120.2387,67.5897,119.1076,120.955
1928.5,120.4589,67.1805,119.4444,122.3822
1928.75,120.5944,66.1427,123.4336,124.0223
1929,120.2943,65.3636,125.6579,156.3197
1929.25,119.575,65.4427,128.4731,141.679
1929.5,118.4923,65.888,128.3895,162.4829
1929.75,115.9766,67.2055,127.1101,161.2307
1930,113.1889,68.9429,123.5085,121.5552
1930.25,110.2343,71.427,124.5772,150.5658
1930.5,108.8083,73.9637,123.5494,144.2456
1930.75,108.8716,76.5716,123.4629,132.3955
1931,110.1581,78.4324,126.0786,105.4334
1931.25,111.924,79.51,124.2817,114.6225
1931.5,114.9511,79.875,125.1555,110.1233
1931.75,116.8556,79.6625,125.6433,110.7655
1932,117.5311,78.9716,122.1214,65.0969
1932.25,116.2591,77.983,124.436,92.4087
1932.5,114.4962,77.4656,122.5155,80.4895
1932.75,112.6844,77.1693,122.212,69.4636
1933,110.8373,76.7956,118.6878,57.4385
1933.25,108.9469,76.3955,122.9868,64.0264
1933.5,107.0617,75.3097,123.9762,63.2379
1933.75,105.1796,74.0621,121.5497,62.5266
1934,103.3125,72.6157,111.0098,62.0174
1934.25,102.8096,71.1404,116.0977,52.0343
1934.5,104.198,71.2187,113.5416,56.5186
1934.75,106.2524,71.401,112.2007,60.5971
1935,108.2321,73.2401,116.5852,68.1004
1935.25,105.9093,75.156,111.4933,63.9793
1935.5,103.5904,78.202,112.1799,67.5804
1935.75,101.2776,81.1492,114.2973,69.3976
1936,98.6165,83.4326,119.2278,89.1392
1936.25,95.8666,85.4934,117.4477,72.2674
1936.5,94.4387,86.6276,118.1432,82.3518
1936.75,93.4587,87.4453,118.6938,87.4392
1937,93.2723,87.3519,120.2166,86.0762
1937.25,94.1303,87.4569,118.5941,88.6693
1937.5,95.4762,87.9793,117.8285,87.3212
1937.75,97.5888,89.2527,118.9195,86.6303
1938,99.7806,91.72,119.7651,88.9843
1938.25,102.1321,94.8124,120.6901,80.0505
1938.5,105.9814,98.668,121.0739,74.5429
1938.75,110.6187,101.5423,120.4722,82.3869
1939,113.8477,103.4901,126.9139,109.1118
1939.25,115.7039,103.5242,122.7578,89.7215
1939.5,114.4639,102.1643,126.1386,93.3094
1939.75,112.4937,100.0867,126.6727,103.8332
1940,110.0873,97.6101,118.1512,106.5255
1940.25,108.9781,94.7389,124.3205,106.7537
1940.5,108.9655,91.7039,121.4411,105.7295
1940.75,111.6857,88.3106,119.738,105.9216
1941,114.9484,84.8109,122.9679,115.5838
1941.25,118.5773,81.1254,120.2204,107.3619
1941.5,117.6776,77.4032,122.6439,109.4407
1942,111.9157,71.5702,114.0719,129.6643
1942.25,108.1431,71.0551,119.4979,119.4196
1942.5,104.4272,70.6554,115.6998,125.5112
1942.75,104.7062,71.1287,114.756,130.8813
1943,105.8516,71.6817,112.3745,114.4601
1943.25,108.3829,72.9691,114.0211,128.0955
1943.5,110.4518,74.3686,114.0266,125.2676
1943.75,112.1247,76.3367,113.2352,121.1492
1944,113.7436,78.2358,100.9598,87.4646
1944.25,115.0736,79.9063,110.8004,107.7737
1944.5,115.1762,81.3918,109.1656,101.0904
1944.75,113.6047,82.4424,105.1613,94.3134
1945,110.4213,83.2151,81.6569,71.4978
1945.25,104.5501,83.5046,94.6786,82.7435
1945.5,98.078,83.5714,88.2283,79.015
1945.75,91.2708,83.3455,84.8218,75.2598
1946,86.9433,83.2443,91.0818,101.562
1946.25,85.2989,83.2682,83.5139,74.8706
1946.5,85.5564,83.0271,85.7599,79.1398
1946.75,86.3964,82.5825,88.4057,90.7054
1947,88.0482,81.8704,93.3199,127.2379
1947.25,89.5863,81.0029,91.7732,108.2521
1947.5,90.9861,80.1798,92.3186,115.0739
1947.75,91.7797,79.3758,92.8208,122.2677
1948,92.2871,78.9938,90.8176,123.8249
1948.25,91.7881,78.7406,93.7672,128.5367
1948.5,91.4153,78.2238,94.2109,127.1783
1948.75,91.2152,77.6541,92.5846,123.0883
1949,92.0617,75.7458,101.2278,134.0391
1949.25,93.2457,73.6883,92.6023,127.6606
1949.5,94.167,70.329,94.6217,131.2098
1949.75,93.793,66.9566,97.8848,134.6501
1950,91.4169,64.511,102.251,132.5674
1950.25,88.2082,62.2826,102.3095,132.6608
1950.5,84.784,62.0059,103.2503,131.2255
