DEPTH,BONA0014,BONA0019,BONA0042,BONA0047,BONA0049,BONA0053,BONA0054
293.75,70.3078,58.0494,46.688,96.2037,86.9178,48.3045,57.1745
294,70.3261,60.7924,46.8842,97.324,87.5014,49.0734,60.5077
294.25,71.349,58.0938,45.627,99.3656,88.8139,49.6574,64.6553
294.5,71.209,58.7359,45.6256,102.2476,89.3866,49.9767,69.4904
294.75,70.8661,59.73,46.2602,105.5068,89.4419,50.0409,74.7252
295,64.3333,62.3857,46.9807,109.094,89.8494,50.4278,79.827
295.25,69.2077,61.8961,47.4936,112.4255,90.4589,51.1192,84.2345
295.5,67.5276,62.2314,47.5644,115.5449,90.097,52.4164,87.6625
295.75,65.9033,62.1038,47.2745,118.0486,89.2831,54.2729,90.0486
296,60.0451,64.9485,50.0929,120.0658,89.7097,56.3085,91.4303
296.25,63.0373,62.913,46.6859,121.5815,90.5964,58.5059,91.9475
296.5,62.0072,63.772,47.2527,122.7196,90.0202,60.5816,91.804
296.75,61.0102,64.8286,48.0444,123.1534,89.0227,62.5499,91.2144
297,62.0072,64.8283,58.5482,123.082,87.6347,64.6786,90.428
297.25,59.7121,64.5127,52.3157,121.3215,86.1629,66.9462,89.65
297.5,59.9922,64.5395,54.9451,118.4073,84.4288,69.1453,88.9742
297.75,60.7622,64.8392,57.0412,114.7672,82.6556,71.2866,88.4421
298,66.8477,69.585,57.623,110.6552,83.17,72.6098,88.0417
298.25,63.2015,64.6352,59.2368,107.3871,83.8904,73.255,87.7581
298.5,64.3465,65.4731,59.4856,104.6409,83.946,72.981,87.6805
298.75,65.5627,66.913,58.6665,103.0911,84.0096,71.9613,87.8819
299,67.5307,85.1145,52.6035,102.2448,86.8908,71.1033,88.3146
299.25,67.8127,72.9726,55.9312,101.4627,89.6556,70.3739,88.9164
299.33,68.14025,75.013,55.143,101.0896,90.09885,70.50085,89.30735
299.5,68.4678,77.0534,54.3548,100.7165,90.5421,70.6278,89.6983
299.75,68.3657,81.5346,53.3097,98.7901,91.6769,71.6455,90.7188
300,61.6735,83.8731,55.2318,96.2378,94.9184,73.1956,91.9839
300.25,66.1519,88.1764,52.5224,93.699,97.8108,75.1504,93.3513
300.5,64.2469,88.4983,53.0357,91.167,98.7608,76.5671,94.452
300.75,62.7585,87.254,54.0829,89.183,99.8859,77.5838,94.8497
301,65.3416,64.5665,58.5381,87.4601,101.7144,77.837,94.342
301.25,61.7958,79.2773,56.4237,86.1785,103.1539,77.5347,93.1405
301.5,63.0858,73.9867,57.2017,85.0959,103.4034,76.8135,91.7293
301.69,63.6762,71.145,28.60085,84.79285,103.2953,76.3039,91.16035
302,60.0762,58.8197,60.7743,84.087,101.8494,74.57,89.9772
302.25,65.0106,61.9248,59.18,84.058,101.2875,73.2028,89.7997
302.5,63.3206,60.4095,59.8914,84.1796,102.2295,71.8995,89.7123
302.75,61.6763,59.5245,60.4476,84.4617,103.4546,70.6396,89.4113
303,55.9998,59.2139,63.8166,84.8048,105.1273,69.7568,88.8234
303.25,58.789,58.2154,61.2362,84.8975,105.5681,69.1251,88.2261
303.5,57.8039,58.1893,61.7968,84.9006,104.4044,69.1219,88.0493
303.75,56.8748,58.4835,62.7436,85.2053,103.1341,69.528,88.6188
304,61.059,63.0005,69.5237,85.6115,101.7489,70.2511,90.003
304.25,55.8321,60.1845,65.4323,86.8853,98.8359,71.1761,92.0469
304.5,56.3471,61.1451,67.0669,88.4329,94.5589,71.8153,94.3458
304.75,58.1039,62.1002,68.5077,90.6678,92.1688,72.2765,96.3449
305,66.8601,65.7351,65.5046,93.1057,91.1716,72.4868,97.6362
305.25,63.5076,63.871,69.4436,94.5419,89.8984,72.5445,98.279
305.5,65.4677,64.7568,68.7157,95.702,88.4575,73.0369,98.8237
305.75,66.5751,65.6509,67.2102,95.5949,90.3174,73.7879,100.1377
306,70.2804,64.4476,62.4193,95.1626,93.8082,74.81,102.787
306.25,67.303,65.3829,63.6813,94.4568,97.2989,75.9896,106.6472
306.5,67.898,65.1157,62.7842,93.6859,100.7896,76.7001,110.8998
306.75,68.8953,64.8941,62.1112,93.7177,107.7486,77.1441,114.4748
307,73.9755,62.5219,62.1039,93.9262,115.7833,77.3325,116.4995
307.25,71.6068,63.8813,62.7266,95.4538,125.2996,77.3771,116.7458
307.5,72.8769,63.3636,62.9234,97.2489,135.1629,77.8594,115.7339
307.75,73.6605,62.8718,62.8185,99.9031,144.361,78.5857,114.5367
308,71.3777,62.8449,58.3839,102.7171,153.4483,79.4604,114.1886
308.25,74.2192,62.2467,61.1422,105.513,155.2451,80.417,115.1171
308.5,74.3942,62.3308,59.9393,108.3059,156.2699,80.6313,116.8646
308.75,73.4328,62.6035,59.081,109.2192,147.2012,80.4401,118.3974
309,64.9474,63.9495,60.353,109.844,137.5982,79.7711,118.7441
309.25,69.1901,63.0701,58.5953,108.013,128.4717,78.8436,117.4926
309.5,66.875,63.287,58.9714,105.8432,119.43,78.3792,114.9513
309.75,65.4724,63.4996,59.7365,101.2435,112.5212,78.1629,112.0248
310,66.9333,64.4129,62.096,96.3454,106.2035,78.3196,109.7708
310.25,65.0367,64.5219,60.4012,91.8984,105.7047,78.674,108.7888
310.5,65.7167,64.6294,60.6473,87.5001,104.8915,78.735,108.9364
310.75,66.3483,64.4983,61.2128,84.9029,102.1348,78.6419,109.5426
311,65.5433,63.528,70.2925,82.4743,99.5013,78.2906,109.8516
311.25,67.0466,64.3509,63.2309,81.498,97.4062,77.805,109.3327
311.43,66.8766,64.2877,64.2155,81.06775,48.7031,77.75405,108.5487
311.75,66.2033,64.0654,67.4733,80.4731,93.7114,77.7987,105.1637
312,65.507,61.0026,76.4887,80.3548,92.675,78.2653,101.706
312.25,65.1256,62.7995,73.0498,80.1283,93.3261,78.9211,97.6509
312.5,64.9406,61.9319,74.5212,79.8962,93.7823,79.4031,93.2261
312.75,65.072,60.9943,75.7922,80.5348,93.8377,79.7976,88.5795
313,66.2806,61.1895,69.0872,81.208,93.639,79.9247,83.8819
313.25,65.8399,61.4834,76.3203,82.9413,93.0154,79.9182,79.4089
313.5,66.0749,61.6233,75.0237,84.7033,92.7244,79.5312,75.502
313.75,66.2206,61.5938,72.4613,86.9336,92.8906,78.956,72.474
314,67.6706,62.2069,56.2209,89.1707,93.4719,77.6645,70.4885
314.25,66.4529,60.6002,65.2766,91.2333,94.5247,76.0221,69.4899
314.37,66.5929,60.698,63.3114,92.2625,94.449,75.10805,69.3579
314.5,66.7329,60.7958,61.3462,93.2917,94.3733,74.194,69.2259
314.75,67.1406,61.3772,58.6502,94.942,93.0885,72.2759,69.3623
315,72.1078,64.1862,52.8696,96.5855,90.9276,70.8851,69.6093
315.25,68.719,63.158,55.1681,97.9149,88.0843,69.7473,69.8043
315.5,70.264,63.5996,54.2735,99.2392,86.3655,69.1119,69.9428
315.75,71.3877,63.7938,53.7304,100.4138,85.3681,68.7149,70.1408
316,70.6059,66.0682,48.5556,101.5607,86.1408,68.5887,70.5207
316.25,72.3068,64.6745,51.6722,102.1175,87.8412,68.5897,71.0765
316.5,72.0067,65.225,50.3998,102.6324,90.3452,68.496,71.6042
316.75,71.4359,65.8054,49.0889,102.4483,93.1885,68.3584,71.8066
317,65.5564,69.9108,48.4847,102.1736,93.9405,68.5433,71.4623
317.25,69.4846,66.1792,48.1776,100.6659,93.9958,68.8767,70.516
317.5,68.0845,66.99,48.0554,99.1521,94.2859,71.187,69.0363
317.75,66.7765,68.1332,48.0391,97.5679,94.6358,74.3981,67.1978
318,63.0695,69.0867,51.8723,96.0517,93.8251,79.8228,65.3072
318.25,64.4923,71.988,48.9619,95.2034,92.8001,86.2455,63.6628
318.5,63.5773,71.9229,49.4952,94.4932,93.4785,92.5017,62.4285
318.75,63.1096,70.8512,50.4864,94.9725,94.3651,98.6837,61.712
319,63.1648,67.5063,55.3627,95.6684,93.7442,102.7571,61.6
319.25,63.1702,66.9984,53.3098,98.0151,93.0238,105.8996,62.0674
319.5,63.4052,66.4081,54.7681,100.4299,92.1944,106.8923,62.9033
319.75,63.3998,66.5136,55.1587,103.3095,91.3776,106.9458,63.7999
320,63.9227,74.7031,52.2137,106.2577,90.9897,106.1026,64.4863
320.25,62.9349,68.9086,54.8016,109.628,90.615,104.8717,64.8508
320.5,62.7099,70.8348,54.1062,112.9909,90.3934,103.9055,64.9393
320.75,63.0476,73.0017,52.9817,116.3121,90.0425,103.0526,64.828
321,69.118,81.0039,53.922,119.5336,88.7956,102.9172,64.6375
321.25,65.1482,76.192,51.9518,122.2439,87.659,103.0854,64.5083
321.5,66.7083,77.7494,52.3285,124.7585,87.0496,103.6625,64.4413
321.75,68.0279,79.3379,53.1516,126.3514,86.6017,104.4109,64.363
322,69.4078,83.9458,53.6687,127.5175,86.7262,105.0888,64.249
322.25,69.8088,82.7049,54.6761,126.8289,87.7497,105.7375,64.0732
322.5,70.1188,83.7751,54.706,125.6903,91.2405,105.6622,63.7254
322.75,69.9779,84.5621,54.5861,122.7393,92.9391,105.2902,63.0778
323,61.7876,76.5368,50.0883,119.6813,90.7226,103.9333,62.0663
323.25,67.9071,82.703,52.6467,116.2226,89.175,102.1774,60.7392
323.5,65.5218,80.656,51.3681,112.8691,88.8115,100.2917,59.2937
323.75,63.4878,78.252,50.4949,109.8825,87.9859,98.354,58.004
324,61.5233,73.1072,55.8981,107.0312,86.4899,97.1401,57.0792
324.25,61.0832,75.1254,50.7412,104.6215,86.2293,96.2131,56.6247
324.5,61.3232,74.0312,51.9896,102.2769,87.4483,95.9301,56.7167
324.75,61.4683,73.0761,53.8721,100.1317,87.9249,95.8995,57.5949
325,60.3083,75.5902,59.3541,98.1248,87.6651,95.9772,59.8006
325.25,61.2776,73.5685,57.3025,96.5154,85.601,96.0968,63.9963
325.5,60.7475,74.221,58.5389,95.463,82.0547,96.1213,70.5708
325.75,60.4283,74.9564,58.9604,95.9161,78.7169,96.1093,77.2506
326,63.4735,75.231,58.4813,97.146,75.5204,96.1532,82.1497
326.25,60.5999,76.18,59.6944,100.3546,74.3793,96.2183,87.1894
326.5,61.28,76.1129,59.7138,103.979,74.3794,96.6503,92.3952
326.75,62.2433,75.7642,59.4327,108.6031,75.0198,97.22,97.4063
327,67.0392,72.0007,53.7618,113.1503,75.948,97.8393,102.2169
327.25,64.7295,74.6191,57.2313,117.5231,77.4861,98.477,106.5212
327.5,66.0097,73.8853,55.834,120.9815,79.2419,98.37,110.3723
327.75,66.7692,73.0998,54.4451,122.4745,79.013,97.99,114.9502
328,65.084,67.4276,55.0467,123.3309,78.2373,97.0718,118.5505
328.25,67.0152,70.7694,53.4081,122.8912,78.7536,95.9585,119.6839
328.5,66.7152,69.4292,54.2405,122.4133,79.5328,95.1505,118.9186
328.75,66.0642,68.0433,54.8308,121.8617,79.8712,94.4517,116.9359
329,58.5207,68.4254,50.9388,120.7651,80.1483,94.0779,114.4342
329.25,63.5409,67.1324,54.5103,118.67,81.3992,93.8191,112.0054
329.5,61.4706,67.4409,53.4016,115.9925,82.7291,93.297,109.9905
329.75,59.8059,67.9993,52.1883,112.3018,84.6849,92.6828,108.5046
330,55.7064,71.2212,46.936,108.7818,86.6141,91.9585,107.575
330.25,57.582,68.7971,49.8136,105.5443,86.2262,91.1962,107.2391
330.5,56.9669,69.3162,48.7172,103.5317,85.6529,90.9449,107.6228
331,53.8296,74.9865,46.5113,104.0311,79.7113,91.4544,110.6832
331.25,55.1644,72.8502,46.2668,105.6212,80.6291,92.2643,112.7418
331.5,54.7094,74.0719,45.8629,106.8035,81.347,93.2018,114.4886
331.75,54.2647,75.129,45.7905,107.4049,81.0145,94.1819,115.4473
332,49.7353,73.6348,52.2545,107.1072,81.2988,94.5816,115.3368
332.25,53.182,74.3622,47.7192,105.5895,83.9481,94.7898,114.1845
332.5,52.3369,73.7803,49.1831,103.3678,85.5072,94.3611,112.3023
332.75,51.1806,73.2155,50.7132,100.2356,83.8622,93.7249,110.1458
333,50.2433,76.4674,57.2671,96.8467,83.329,94.0827,108.1646
333.25,48.8791,74.4448,53.7712,93.1414,85.379,94.7605,106.6473
333.5,48.5691,75.2261,55.1418,89.9311,86.6002,98.9175,105.626
333.75,49.0431,75.9961,56.3629,87.3023,86.2677,104.1809,104.9469
334,49.9764,77.4025,56.6757,85.8021,85.3075,114.4579,104.3224
334.25,50.9187,76.8217,57.7833,85.5661,83.3854,126.3096,103.3974
334.5,51.1087,77.1334,57.905,85.7839,81.9944,139.9692,101.9797
334.75,50.7815,77.4286,57.4353,86.4866,81.2741,154.1897,100.1036
334.83,51.2606,77.60965,57.14755,43.2433,80.72435,158.3105,99.03675
335.25,49.629,77.2519,55.9059,87.7687,78.6785,168.841,95.7985
335.5,49.704,77.3892,55.167,87.7387,78.5686,165.5788,93.7745
335.75,50.4245,77.6373,55.9074,87.077,79.6595,159.3898,92.0475
336,55.0275,76.9408,60.9823,85.9467,79.501,149.108,90.6905
336.25,52.9689,77.9077,58.677,84.3823,78.4481,137.6031,89.6585
336.5,54.1191,77.8784,60.1937,83.22,77.8687,128.2905,88.8745
336.75,54.7925,77.7933,61.2031,82.4128,77.5675,119.6248,88.2601
337,56.1521,72.171,53.3079,82.1742,76.6334,114.0979,87.8109
337.25,55.14,75.7981,59.7443,82.4142,75.397,109.4852,87.4905
337.5,55.14,74.3903,57.2573,83.3645,75.2962,106.8611,87.1834
337.75,55.487,72.8829,54.2908,84.8848,75.6288,104.8088,86.7631
338,60.1596,71.7835,61.5637,86.4184,77.627,103.507,86.1867
338.25,56.9999,71.7563,52.7577,87.9621,80.1205,102.4183,85.4588
338.5,58.015,71.3597,54.8315,88.822,82.1381,100.8318,84.6517
338.75,59.0694,70.97,57.4195,89.1834,84.0497,99.1059,83.9006
339,66.0349,80.6541,71.6799,88.8715,84.4041,97.2619,83.3482
339.25,61.5659,73.0408,65.4782,88.092,84.515,95.3853,83.0138
339.5,63.2612,75.4949,69.0803,87.35,82.6775,94.4364,82.8041
339.75,64.7447,78.3877,70.9576,86.6327,80.6515,93.7406,82.6399
340,67.0767,84.3937,64.674,86.2992,78.5227,93.6451,82.552
340.25,66.8593,82.6923,70.7025,86.2069,76.4001,93.7111,82.6726
340.5,67.2594,84.0528,69.2294,86.5636,76.1229,93.9576,83.1166
340.75,67.3217,85.168,66.9623,87.1886,75.8341,94.2519,83.8994
341,66.2195,78.5937,58.0528,88.5121,75.3354,94.8707,84.9382
341.25,66.774,82.9398,62.5334,90.2325,75.0007,95.5744,86.0351
341.5,66.419,81.2254,60.6163,91.8191,76.1471,96.4986,86.943
341.75,66.2395,79.4178,59.2205,93.3337,77.2229,97.4797,87.5171
342,63.5086,81.8939,55.0021,94.7979,77.8878,97.8509,87.7774
342.25,65.9635,78.1189,57.1371,96.2363,78.5527,98.0667,87.9058
342.5,65.4934,78.9346,56.1924,97.3627,79.2176,97.4852,88.1449
342.75,64.6638,80.2059,55.2323,98.3378,79.86,96.7033,88.6416
343,59.8793,80.5456,56.2315,98.8251,80.4314,96.5231,89.366
343.25,62.2011,83.728,54.926,99.0883,80.7109,96.4921,90.1819
343.5,60.7559,83.6726,55.4417,99.1482,80.2675,98.0515,90.953
343.75,60.0043,82.9586,55.9208,99.1198,79.713,99.9997,91.6244
344,60.639,67.9657,53.17,98.9085,78.9375,102.9389,92.2517
344.25,60.1276,77.5443,56.297,98.6221,78.1804,106.1169,92.8664
344.5,60.7127,74.1893,55.9101,97.9926,77.453,110.3256,93.4149
344.75,60.869,70.7127,54.8448,97.2301,77.2751,114.7791,93.8586
345,60.5797,62.7583,49.9742,95.8446,77.8292,121.426,94.2313
345.25,60.3984,65.4682,51.7076,94.2316,79.5431,128.5866,94.6881
345.5,60.1484,63.8939,50.3354,92.9662,82.5351,136.8387,95.4793
345.75,60.2196,62.6331,50.0607,91.8203,84.0177,145.3428,96.6916
346,63.6069,67.1507,52.6065,90.6954,84.1217,150.4169,98.1452
346.25,61.1084,63.3511,50.5101,89.5774,83.5982,154.7112,99.5478
346.5,61.7885,64.2625,51.1139,87.7568,82.6008,152.4764,100.6703
346.75,62.6268,65.2806,51.9474,85.7242,79.9803,148.7793,101.5576
347,66.0863,67.6114,54.1019,83.7373,76.3508,141.27,102.5642
347.25,64.5475,69.3045,53.0071,81.7633,74.4774,132.9196,104.0118
347.5,65.4527,69.4355,53.3196,80.7821,73.494,125.712,105.8342
347.75,65.9513,68.8972,53.5678,80.062,71.8237,118.7527,107.5074
348,66.6568,62.5723,54.3507,80.0484,69.8739,113.8992,108.3058
348.25,66.1183,66.08,54.7294,80.2075,69.3115,109.4962,107.7813
348.5,66.0583,64.8484,54.6518,80.1338,69.1929,105.8611,106.0577
348.75,66.2467,63.7147,54.5167,80.0075,68.289,102.3877,103.7726
349,65.8247,61.7543,56.759,79.7532,67.1946,99.3226,101.7439
349.25,66.8923,61.4271,54.4032,79.4722,68.3623,96.3423,100.6979
349.5,66.9723,61.4015,55.0198,79.946,69.9242,93.5033,100.8914
349.75,66.5999,61.7367,55.7945,80.5642,71.0107,90.6931,102.0047
350,62.0629,64.4452,63.2202,82.5953,72.0436,88.5007,103.3501
350.25,64.994,61.6703,58.0595,84.8735,74.6542,86.4324,104.185
350.5,64.1139,62.2752,59.5574,87.125,77.3554,85.6041,104.0712
350.75,63.1331,63.0992,61.3526,89.3723,75.9283,85.021,102.9546
351,59.5733,67.7048,62.8263,90.4404,74.4624,84.7181,101.1272
351.25,60.9238,65.9561,64.2071,91.3399,72.8001,84.4699,99.1403
351.5,59.7236,66.6971,64.9242,91.4849,71.1332,83.4993,97.569
351.75,59.3032,67.1964,64.2495,91.5336,69.4189,82.3906,96.7591
352,63.3116,70.8402,50.2529,91.2656,68.0617,81.2456,96.7154
352.25,60.5731,68.2161,59.8589,90.9618,69.0209,80.0938,97.1196
352.5,62.2184,69.0594,56.5371,91.2663,69.967,79.6137,97.561
352.75,63.1015,70.0055,52.8615,91.6307,70.8536,79.2578,97.7979
353,63.7432,70.9177,51.92,92.202,71.1129,79.5397,97.9523
353.25,63.3622,71.6407,48.1585,92.7908,69.2428,79.9377,98.526
353.5,63.2722,72.0281,48.2149,92.539,67.8406,80.6592,100.297
353.75,63.4081,72.2892,48.7177,92.228,67.6743,81.4386,103.9727
354,62.5236,63.7862,63.0044,91.8488,66.6528,81.8003,109.7664
354.25,63.8335,69.0511,55.1632,91.4658,63.8267,82.0886,117.1907
354.5,63.7085,66.8957,58.5725,90.9892,62.2337,81.31,125.121
354.75,63.2587,64.6533,61.3356,90.5085,62.7532,80.3475,132.1295
355,59.7846,63.018,58.2772,90.2209,62.4838,79.1841,136.9167
355.25,61.4849,63.3304,63.0822,89.9393,61.1047,77.9868,138.6798
355.5,60.1797,62.9479,61.834,89.4509,61.5105,77.9499,137.421
355.7,59.91215,62.76755,60.98805,89.2047,62.75035,78.028,135.7306
355.75,59.6446,62.5872,60.1421,88.9585,63.9902,78.1061,134.0402
356,63.9289,66.6792,53.7337,88.0594,65.667,79.0161,130.032
356.25,60.6472,63.6825,56.9894,87.1595,66.5708,80.0493,126.872
356.5,62.1424,64.7152,55.7782,86.6051,67.6774,80.8016,125.3687
356.75,63.2188,65.8559,54.6768,86.0523,68.9457,81.5089,125.3132
357,61.1657,69.722,53.4406,85.5914,70.4221,81.56,125.6061
357.25,63.8436,67.4102,53.2862,85.1224,72.0351,81.508,124.8471
357.5,63.0635,68.2409,53.043,84.382,73.0647,80.7378,122.0838
357.75,62.1658,69.1004,53.0863,83.6322,73.7678,79.8568,117.3006
358,58.4188,68.48,53.8629,82.6599,73.4564,78.7845,111.3234
358.25,60.2216,70.2753,54.0107,81.6676,72.6649,77.6833,105.3036
358.5,59.3265,69.8941,54.274,80.3163,70.8404,77.2158,100.1851
358.75,58.7389,69.2467,54.4426,79.0019,68.607,76.8424,96.416
359,60.0909,66.7799,51.6939,78.2232,66.0696,76.3322,93.9869
359.25,58.6606,67.6795,53.2399,77.4465,63.433,75.8021,92.6786
359.5,59.3907,66.8439,52.6621,76.6958,62.5224,74.4545,92.2646
359.75,59.8558,65.9983,52.126,76.0198,62.0661,72.9903,92.5114
359.84,60.7068,69.37765,51.83655,76.06765,61.3841,72.28,92.80575
360,61.5578,72.757,51.5471,76.1155,60.7021,71.5697,93.1001
360.25,60.1625,68.0152,51.286,76.3815,59.1511,70.1551,93.6467
360.5,60.0925,69.6329,50.9065,78.1778,59.3479,69.5821,93.8135
360.75,60.5826,71.3565,51.0706,79.9499,59.8132,69.124,93.4631
361,64.6494,73.1275,56.3443,81.5303,60.4656,68.742,92.7177
361.25,62.3613,74.0688,52.3733,82.9585,61.1378,68.3701,91.886
361.5,63.0164,74.0485,53.2819,83.3105,61.2742,67.7423,91.3099
361.75,63.7842,73.6648,54.8477,83.5987,61.3776,67.0811,91.1635
362,72.4383,68.4293,56.0873,83.4804,61.633,66.655,91.3299
362.25,66.0327,72.5487,57.4123,83.362,61.8849,66.2591,91.5108
362.5,67.863,71.324,57.922,83.2436,61.7663,66.0166,91.4956
362.75,70.0129,69.9256,57.3069,83.2111,61.6712,65.7933,91.3827
363,80.3779,67.5374,45.8209,83.631,61.9813,65.2686,91.6325
363.25,74.7642,66.9069,54.2772,84.1097,62.1527,64.707,92.9499
363.5,77.0046,66.9966,51.5919,84.8724,60.9636,63.8748,95.8926
363.75,78.8576,67.5134,48.4947,85.4317,59.7698,63.0104,100.413
364,79.9675,64.958,42.1593,85.0841,58.5442,62.3494,105.7068
364.25,81.0477,67.4319,43.2632,84.6266,57.5347,61.7122,110.4912
364.5,80.9877,67.1791,42.2094,83.7157,57.5967,61.5877,113.5384
364.75,80.6126,66.8879,41.502,82.7755,57.6885,61.5216,114.15
365,74.7257,56.9694,47.9441,81.7235,57.8953,62.0578,112.325
365.25,78.9372,62.6036,43.1976,80.8193,58.3144,62.661,108.6213
365.5,77.577,60.047,44.867,80.443,59.3941,63.4922,103.8675
365.75,76.1709,57.4384,46.4434,80.4267,60.1678,64.3482,98.9024
366,74.5771,57.8795,54.5781,81.6114,60.1574,65.3816,94.3916
366.25,73.944,57.0464,49.5126,82.8547,60.4136,66.4338,90.7618
366.5,73.729,57.2895,51.107,84.2811,61.2408,67.1628,88.1888
366.75,73.962,57.5747,52.8362,85.5489,61.5917,67.8586,86.5707
367,75.6569,56.8795,59.0752,86.352,61.0808,67.2723,85.593
367.25,75.0814,58.1892,56.2885,86.8275,60.7099,66.5575,84.9113
367.5,75.4915,57.9743,57.7823,86.4004,60.5547,64.7399,84.3001
367.75,75.6719,57.6286,58.6164,85.7382,60.1321,62.8147,83.6474
368,72.8704,54.1211,57.4047,84.466,59.3566,61.2165,82.9561
368.25,75.4256,56.0304,59.0188,83.2553,58.7507,59.6492,82.3259
368.5,75.0105,55.385,58.5948,82.1955,58.3371,59.4657,81.8911
368.52,74.57305,55.08735,58.25795,81.69325,58.28435,59.43765,81.8517
368.75,74.1356,54.7897,57.9211,81.191,58.2316,59.4096,81.8123
369,72.0262,53.5393,55.9387,80.3145,58.4262,60.7043,82.2521
369.25,71.8326,53.4347,56.9354,79.556,58.8525,62.1199,83.2291
369.5,70.9874,53.469,56.7394,79.0433,59.4729,65.0135,84.59
369.75,71.101,53.6776,56.5132,78.7922,61.3864,68.0354,86.1303
370,77.598,53.8401,52.2241,79.0334,64.2299,73.9142,87.6861
370.25,73.2494,53.3176,55.2507,79.5227,65.5121,80.0336,89.1495
370.5,74.7246,53.6674,54.2879,80.4356,65.8345,89.0599,90.4677
370.75,76.1727,54.1532,53.2811,81.4158,68.6281,98.3232,91.5577
371,79.3936,54.3606,50.2337,82.5004,72.7124,107.0443,92.262
371.25,78.7926,53.3383,51.3761,83.1965,74.7139,115.7225,92.4622
371.5,79.7927,53.7225,50.6455,83.344,75.7994,120.4152,92.2279
371.75,79.9487,54.3144,50.386,82.9966,78.3234,124.8036,91.8336
372,74.7959,52.4986,51.2778,82.0121,81.3736,124.9321,91.6686
372.25,78.1677,54.2801,50.0392,80.7833,82.633,124.7463,92.0236
372.5,76.3774,53.5202,49.9563,79.2673,83.3568,122.3526,92.9057
372.75,75.291,52.6036,50.4492,77.6922,87.2948,119.8018,94.0294
372.82,74.5271,52.5858,54.057,76.87295,89.6472,118.279,94.51815
373,73.7632,52.568,57.6648,76.0537,91.9996,116.7562,95.0069
373.25,74.676,52.5791,52.767,74.8654,98.015,113.6768,95.543
373.5,74.8711,52.6678,54.3166,74.1188,104.2708,110.8636,95.5625
373.75,74.5383,52.7584,55.9241,73.401,109.6701,108.0679,95.2464
374,66.7353,52.5064,64.9702,72.7091,114.9555,105.7397,94.8969
374.25,72.1986,52.3143,59.4667,71.9705,115.1867,103.4411,94.7032
374.5,69.9733,52.1625,61.3698,71.1939,114.9798,101.9903,94.6248
374.75,68.1756,52.0334,63.2817,70.5593,112.8912,100.5913,94.4644
375,64.8555,55.0604,66.3663,70.0307,110.7199,99.5214,94.033
375.25,65.6957,53.1128,66.3901,69.6292,106.7866,98.4707,93.2868
375.49,65.34315,53.4654,66.58785,69.4717,53.3933,97.95435,92.82395
375.75,64.7354,54.545,66.8466,69.3507,98.062,96.4064,91.4957
376,69.8475,55.2932,62.9352,69.6049,93.4081,96.1601,90.9174
376.25,65.5948,55.5296,65.6694,69.7118,90.0993,95.9559,90.7399
376.5,66.85,55.6755,64.7997,69.7359,86.9698,97.1024,90.8907
376.75,68.2772,55.7516,63.8772,69.4701,85.3153,98.3178,91.1445
377,75.5065,54.8535,60.2365,69.057,84.1966,99.6458,91.3107
377.25,71.4232,54.7203,62.5033,68.1118,86.2129,100.9793,91.4085
377.5,73.0034,54.5127,62.0869,66.9223,88.2676,101.8084,91.6583
377.75,74.3513,54.3826,61.2183,65.7374,90.4938,102.6143,92.3318
377.99,75.14095,55.63175,58.80595,65.14585,91.4578,102.8031,92.9792
378,75.9306,56.8809,56.3936,64.5543,92.4218,102.9919,93.6266
378.25,75.9753,55.4508,58.9198,63.9006,93.3008,103.3508,95.6111
378.5,75.8753,55.9667,57.7862,63.4422,93.805,103.2708,98.2109
378.75,75.8656,56.4655,56.8984,63.5836,93.2363,103.1727,101.2745
379,73.5675,59.7719,60.6742,63.9219,92.0382,102.4264,104.6764
